Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-03-28,DZ,Algeria,AFRO,62,367,4,25
2020-03-29,DZ,Algeria,AFRO,42,409,1,26
2020-03-30,DZ,Algeria,AFRO,45,454,3,29
2020-03-31,DZ,Algeria,AFRO,57,511,2,31
2020-04-01,DZ,Algeria,AFRO,73,584,4,35
2020-04-02,DZ,Algeria,AFRO,263,847,23,58
2020-04-03,DZ,Algeria,AFRO,139,986,25,83
2020-04-04,DZ,Algeria,AFRO,185,1171,22,105
2020-04-05,DZ,Algeria,AFRO,80,1251,25,130
2020-04-06,DZ,Algeria,AFRO,0,1251,0,130
2020-04-07,DZ,Algeria,AFRO,172,1423,43,173
2020-04-08,DZ,Algeria,AFRO,45,1468,21,194
2020-04-09,DZ,Algeria,AFRO,104,1572,11,205
2020-04-10,DZ,Algeria,AFRO,94,1666,30,235
2020-04-11,DZ,Algeria,AFRO,95,1761,21,256
2020-04-12,DZ,Algeria,AFRO,64,1825,19,275
2020-04-13,DZ,Algeria,AFRO,89,1914,18,293
2020-04-14,DZ,Algeria,AFRO,69,1983,20,313
2020-04-15,DZ,Algeria,AFRO,87,2070,13,326
2020-04-16,DZ,Algeria,AFRO,90,2160,10,336
2020-04-17,DZ,Algeria,AFRO,108,2268,12,348
2020-04-18,DZ,Algeria,AFRO,150,2418,16,364
2020-04-19,DZ,Algeria,AFRO,116,2534,3,367
2020-04-20,DZ,Algeria,AFRO,95,2629,8,375
2020-04-21,DZ,Algeria,AFRO,89,2718,9,384
2020-04-22,DZ,Algeria,AFRO,93,2811,8,392
2020-04-23,DZ,Algeria,AFRO,99,2910,10,402
2020-04-24,DZ,Algeria,AFRO,97,3007,5,407
2020-04-25,DZ,Algeria,AFRO,120,3127,8,415
2020-04-26,DZ,Algeria,AFRO,129,3256,4,419
2020-04-27,DZ,Algeria,AFRO,126,3382,6,425
2020-04-28,DZ,Algeria,AFRO,135,3517,7,432
2020-04-29,DZ,Algeria,AFRO,132,3649,5,437
2020-04-30,DZ,Algeria,AFRO,199,3848,7,444
2020-05-01,DZ,Algeria,AFRO,158,4006,6,450
2020-05-02,DZ,Algeria,AFRO,148,4154,3,453
2020-05-03,DZ,Algeria,AFRO,141,4295,6,459
2020-05-04,DZ,Algeria,AFRO,179,4474,4,463
2020-05-05,DZ,Algeria,AFRO,174,4648,2,465
2020-05-06,DZ,Algeria,AFRO,190,4838,5,470
2020-05-07,DZ,Algeria,AFRO,159,4997,6,476
2020-05-08,DZ,Algeria,AFRO,185,5182,7,483
2020-05-09,DZ,Algeria,AFRO,187,5369,5,488
2020-05-10,DZ,Algeria,AFRO,189,5558,6,494
2020-05-11,DZ,Algeria,AFRO,165,5723,8,502
2020-05-12,DZ,Algeria,AFRO,168,5891,5,507
2020-05-13,DZ,Algeria,AFRO,176,6067,8,515
2020-05-14,DZ,Algeria,AFRO,186,6253,7,522
2020-05-15,DZ,Algeria,AFRO,189,6442,7,529
2020-05-16,DZ,Algeria,AFRO,188,6630,7,536
2020-05-17,DZ,Algeria,AFRO,191,6821,6,542
2020-05-18,DZ,Algeria,AFRO,198,7019,6,548
2020-05-19,DZ,Algeria,AFRO,182,7201,7,555
2020-05-20,DZ,Algeria,AFRO,176,7377,6,561
2020-05-21,DZ,Algeria,AFRO,165,7542,7,568
2020-05-22,DZ,Algeria,AFRO,186,7728,7,575
2020-05-23,DZ,Algeria,AFRO,190,7918,7,582
2020-05-24,DZ,Algeria,AFRO,195,8113,10,592
2020-05-25,DZ,Algeria,AFRO,193,8306,8,600
2020-05-26,DZ,Algeria,AFRO,197,8503,9,609
2020-05-27,DZ,Algeria,AFRO,194,8697,8,617
2020-05-28,DZ,Algeria,AFRO,160,8857,6,623
2020-05-29,DZ,Algeria,AFRO,140,8997,7,630
2020-05-30,DZ,Algeria,AFRO,137,9134,8,638
2020-05-31,DZ,Algeria,AFRO,133,9267,8,646
2020-06-01,DZ,Algeria,AFRO,127,9394,7,653
2020-06-02,DZ,Algeria,AFRO,119,9513,8,661
2020-06-03,DZ,Algeria,AFRO,113,9626,6,667
2020-06-04,DZ,Algeria,AFRO,107,9733,6,673
2020-06-05,DZ,Algeria,AFRO,98,9831,8,681
2020-06-06,DZ,Algeria,AFRO,104,9935,9,690
2020-06-07,DZ,Algeria,AFRO,115,10050,8,698
2020-06-08,DZ,Algeria,AFRO,104,10154,9,707
2020-06-09,DZ,Algeria,AFRO,111,10265,8,715
2020-06-10,DZ,Algeria,AFRO,117,10382,9,724
2020-06-11,DZ,Algeria,AFRO,102,10484,8,732
2020-06-12,DZ,Algeria,AFRO,105,10589,9,741
2020-06-13,DZ,Algeria,AFRO,109,10698,10,751
2020-06-14,DZ,Algeria,AFRO,112,10810,9,760
2020-06-15,DZ,Algeria,AFRO,109,10919,7,767
2020-06-16,DZ,Algeria,AFRO,112,11031,10,777
2020-06-17,DZ,Algeria,AFRO,116,11147,11,788
2020-06-18,DZ,Algeria,AFRO,121,11268,11,799
2020-06-19,DZ,Algeria,AFRO,117,11385,12,811
2020-06-20,DZ,Algeria,AFRO,119,11504,14,825
2020-06-21,DZ,Algeria,AFRO,127,11631,12,837
2020-06-22,DZ,Algeria,AFRO,140,11771,8,845
2020-06-23,DZ,Algeria,AFRO,149,11920,7,852
2020-06-24,DZ,Algeria,AFRO,156,12076,9,861
2020-06-25,DZ,Algeria,AFRO,172,12248,8,869
2020-06-26,DZ,Algeria,AFRO,197,12445,9,878
2020-06-27,DZ,Algeria,AFRO,240,12685,7,885
2020-06-28,DZ,Algeria,AFRO,283,12968,7,892
2020-06-29,DZ,Algeria,AFRO,305,13273,5,897
2020-06-30,DZ,Algeria,AFRO,298,13571,8,905
2020-07-01,DZ,Algeria,AFRO,336,13907,7,912
2020-07-02,DZ,Algeria,AFRO,365,14272,8,920
2020-07-03,DZ,Algeria,AFRO,385,14657,8,928
2020-07-04,DZ,Algeria,AFRO,413,15070,9,937
2020-07-05,DZ,Algeria,AFRO,430,15500,9,946
2020-07-06,DZ,Algeria,AFRO,441,15941,6,952
2020-07-07,DZ,Algeria,AFRO,463,16404,7,959
2020-07-08,DZ,Algeria,AFRO,475,16879,9,968
2020-07-09,DZ,Algeria,AFRO,469,17348,10,978
2020-07-10,DZ,Algeria,AFRO,460,17808,10,988
2020-07-11,DZ,Algeria,AFRO,434,18242,8,996
2020-07-12,DZ,Algeria,AFRO,470,18712,8,1004
2020-07-13,DZ,Algeria,AFRO,483,19195,7,1011
2020-07-14,DZ,Algeria,AFRO,494,19689,7,1018
2020-07-15,DZ,Algeria,AFRO,527,20216,10,1028
2020-07-16,DZ,Algeria,AFRO,554,20770,12,1040
2020-07-17,DZ,Algeria,AFRO,585,21355,12,1052
2020-07-18,DZ,Algeria,AFRO,593,21948,5,1057
2020-07-19,DZ,Algeria,AFRO,601,22549,11,1068
2020-07-20,DZ,Algeria,AFRO,535,23084,10,1078
2020-07-21,DZ,Algeria,AFRO,607,23691,9,1087
2020-07-22,DZ,Algeria,AFRO,587,24278,13,1100
2020-07-23,DZ,Algeria,AFRO,594,24872,11,1111
2020-07-24,DZ,Algeria,AFRO,612,25484,13,1124
2020-07-25,DZ,Algeria,AFRO,675,26159,12,1136
2020-07-26,DZ,Algeria,AFRO,0,26159,0,1136
2020-07-27,DZ,Algeria,AFRO,1198,27357,19,1155
2020-07-28,DZ,Algeria,AFRO,616,27973,8,1163
2020-07-29,DZ,Algeria,AFRO,642,28615,11,1174
2020-07-30,DZ,Algeria,AFRO,614,29229,12,1186
2020-07-31,DZ,Algeria,AFRO,602,29831,14,1200
2020-08-01,DZ,Algeria,AFRO,563,30394,10,1210
2020-08-02,DZ,Algeria,AFRO,556,30950,13,1223
2020-08-03,DZ,Algeria,AFRO,515,31465,8,1231
2020-08-04,DZ,Algeria,AFRO,507,31972,-2,1229
2020-08-05,DZ,Algeria,AFRO,532,32504,19,1248
2020-08-06,DZ,Algeria,AFRO,551,33055,13,1261
2020-08-07,DZ,Algeria,AFRO,571,33626,12,1273
2020-08-08,DZ,Algeria,AFRO,529,34155,9,1282
2020-08-09,DZ,Algeria,AFRO,538,34693,11,1293
2020-08-10,DZ,Algeria,AFRO,521,35214,9,1302
2020-08-11,DZ,Algeria,AFRO,498,35712,10,1312
2020-08-12,DZ,Algeria,AFRO,492,36204,10,1322
2020-08-13,DZ,Algeria,AFRO,495,36699,11,1333
2020-08-14,DZ,Algeria,AFRO,488,37187,8,1341
2020-08-15,DZ,Algeria,AFRO,477,37664,10,1351
2020-08-16,DZ,Algeria,AFRO,469,38133,9,1360
2020-08-17,DZ,Algeria,AFRO,450,38583,10,1370
2020-08-18,DZ,Algeria,AFRO,442,39025,9,1379
2020-08-19,DZ,Algeria,AFRO,0,39025,0,1379
2020-08-20,DZ,Algeria,AFRO,822,39847,23,1402
2020-08-21,DZ,Algeria,AFRO,411,40258,9,1411
2020-08-22,DZ,Algeria,AFRO,0,40258,0,1411
2020-08-23,DZ,Algeria,AFRO,810,41068,13,1424
2020-08-24,DZ,Algeria,AFRO,392,41460,1,1425
2020-08-25,DZ,Algeria,AFRO,398,41858,21,1446
2020-08-26,DZ,Algeria,AFRO,370,42228,10,1456
2020-08-27,DZ,Algeria,AFRO,391,42619,9,1465
2020-08-28,DZ,Algeria,AFRO,397,43016,10,1475
2020-08-29,DZ,Algeria,AFRO,387,43403,8,1483
2020-08-30,DZ,Algeria,AFRO,379,43782,8,1491
2020-08-31,DZ,Algeria,AFRO,364,44146,10,1501
2020-09-01,DZ,Algeria,AFRO,348,44494,9,1510
2020-09-02,DZ,Algeria,AFRO,339,44833,8,1518
2020-09-03,DZ,Algeria,AFRO,325,45158,7,1525
2020-09-04,DZ,Algeria,AFRO,311,45469,6,1531
2020-09-05,DZ,Algeria,AFRO,304,45773,8,1539
2020-09-06,DZ,Algeria,AFRO,298,46071,10,1549
2020-09-07,DZ,Algeria,AFRO,293,46364,7,1556
2020-09-08,DZ,Algeria,AFRO,289,46653,6,1562
2020-09-09,DZ,Algeria,AFRO,285,46938,9,1571
2020-09-10,DZ,Algeria,AFRO,278,47216,10,1581
2020-09-11,DZ,Algeria,AFRO,272,47488,10,1591
2020-09-12,DZ,Algeria,AFRO,264,47752,8,1599
2020-09-13,DZ,Algeria,AFRO,255,48007,6,1605
2020-09-14,DZ,Algeria,AFRO,0,48007,0,1605
2020-09-15,DZ,Algeria,AFRO,489,48496,15,1620
2020-09-16,DZ,Algeria,AFRO,238,48734,12,1632
2020-09-17,DZ,Algeria,AFRO,232,48966,13,1645
2020-09-18,DZ,Algeria,AFRO,228,49194,9,1654
2020-09-19,DZ,Algeria,AFRO,219,49413,5,1659
2020-09-20,DZ,Algeria,AFRO,210,49623,6,1665
2020-09-21,DZ,Algeria,AFRO,203,49826,7,1672
2020-09-22,DZ,Algeria,AFRO,197,50023,7,1679
2020-09-23,DZ,Algeria,AFRO,191,50214,10,1689
2020-09-24,DZ,Algeria,AFRO,186,50400,9,1698
2020-09-25,DZ,Algeria,AFRO,0,50400,0,1698
2020-09-26,DZ,Algeria,AFRO,354,50754,9,1707
2020-09-27,DZ,Algeria,AFRO,160,50914,4,1711
2020-09-28,DZ,Algeria,AFRO,153,51067,3,1714
2020-09-29,DZ,Algeria,AFRO,146,51213,5,1719
2020-09-30,DZ,Algeria,AFRO,155,51368,7,1726
2020-10-01,DZ,Algeria,AFRO,162,51530,10,1736
2020-10-02,DZ,Algeria,AFRO,160,51690,5,1741
2020-10-03,DZ,Algeria,AFRO,157,51847,8,1749
2020-10-04,DZ,Algeria,AFRO,148,51995,7,1756
2020-10-05,DZ,Algeria,AFRO,141,52136,4,1760
2020-10-06,DZ,Algeria,AFRO,134,52270,8,1768
2020-10-07,DZ,Algeria,AFRO,129,52399,5,1773
2020-10-08,DZ,Algeria,AFRO,121,52520,6,1779
2020-10-09,DZ,Algeria,AFRO,138,52658,4,1783
2020-10-10,DZ,Algeria,AFRO,146,52804,6,1789
2020-10-11,DZ,Algeria,AFRO,136,52940,6,1795
2020-10-12,DZ,Algeria,AFRO,132,53072,6,1801
2020-10-13,DZ,Algeria,AFRO,153,53225,8,1809
2020-10-14,DZ,Algeria,AFRO,174,53399,9,1818
2020-10-15,DZ,Algeria,AFRO,0,53399,0,1818
2020-10-16,DZ,Algeria,AFRO,378,53777,18,1836
2020-10-17,DZ,Algeria,AFRO,221,53998,5,1841
2020-10-18,DZ,Algeria,AFRO,205,54203,5,1846
2020-10-19,DZ,Algeria,AFRO,199,54402,10,1856
2020-10-20,DZ,Algeria,AFRO,214,54616,9,1865
2020-10-21,DZ,Algeria,AFRO,223,54839,8,1873
2020-10-22,DZ,Algeria,AFRO,252,55091,7,1880
2020-10-23,DZ,Algeria,AFRO,266,55357,8,1888
2020-10-24,DZ,Algeria,AFRO,273,55630,9,1897
2020-10-25,DZ,Algeria,AFRO,0,55630,0,1897
2020-10-26,DZ,Algeria,AFRO,0,55630,0,1897
2020-10-27,DZ,Algeria,AFRO,0,55630,0,1897
2020-10-28,DZ,Algeria,AFRO,789,56419,25,1922
2020-10-29,DZ,Algeria,AFRO,287,56706,9,1931
2020-10-30,DZ,Algeria,AFRO,320,57026,10,1941
2020-10-31,DZ,Algeria,AFRO,306,57332,8,1949
2020-11-01,DZ,Algeria,AFRO,319,57651,7,1956
2020-11-02,DZ,Algeria,AFRO,291,57942,8,1964
2020-11-03,DZ,Algeria,AFRO,0,57942,0,1964
2020-11-04,DZ,Algeria,AFRO,0,57942,0,1964
2020-11-05,DZ,Algeria,AFRO,0,57942,0,1964
2020-11-06,DZ,Algeria,AFRO,330,58272,9,1973
2020-11-07,DZ,Algeria,AFRO,1897,60169,38,2011
2020-11-08,DZ,Algeria,AFRO,0,60169,0,2011
2020-11-09,DZ,Algeria,AFRO,0,60169,0,2011
2020-11-10,DZ,Algeria,AFRO,2524,62693,51,2062
2020-11-11,DZ,Algeria,AFRO,753,63446,15,2077
2020-11-12,DZ,Algeria,AFRO,811,64257,16,2093
2020-11-13,DZ,Algeria,AFRO,851,65108,18,2111
2020-11-14,DZ,Algeria,AFRO,867,65975,14,2125
2020-11-15,DZ,Algeria,AFRO,0,65975,0,2125
2020-11-16,DZ,Algeria,AFRO,1704,67679,29,2154
2020-11-17,DZ,Algeria,AFRO,910,68589,14,2168
2020-11-18,DZ,Algeria,AFRO,1002,69591,18,2186
2020-11-19,DZ,Algeria,AFRO,1038,70629,20,2206
2020-11-20,DZ,Algeria,AFRO,1023,71652,18,2224
2020-11-21,DZ,Algeria,AFRO,1103,72755,15,2239
2020-11-22,DZ,Algeria,AFRO,1019,73774,19,2258
2020-11-23,DZ,Algeria,AFRO,1088,74862,17,2275
2020-11-24,DZ,Algeria,AFRO,1005,75867,19,2294
2020-11-25,DZ,Algeria,AFRO,1133,77000,15,2309
2020-11-26,DZ,Algeria,AFRO,1025,78025,20,2329
2020-11-27,DZ,Algeria,AFRO,1085,79110,23,2352
2020-11-28,DZ,Algeria,AFRO,1058,80168,20,2372
2020-11-29,DZ,Algeria,AFRO,1044,81212,21,2393
2020-11-30,DZ,Algeria,AFRO,0,81212,0,2393
2020-12-01,DZ,Algeria,AFRO,1987,83199,38,2431
2020-12-02,DZ,Algeria,AFRO,953,84152,16,2447
2020-12-03,DZ,Algeria,AFRO,932,85084,17,2464
2020-12-04,DZ,Algeria,AFRO,843,85927,16,2480
2020-12-05,DZ,Algeria,AFRO,803,86730,12,2492
2020-12-06,DZ,Algeria,AFRO,772,87502,9,2501
2020-12-07,DZ,Algeria,AFRO,750,88252,15,2516
2020-12-08,DZ,Algeria,AFRO,573,88825,11,2527
2020-12-09,DZ,Algeria,AFRO,591,89416,12,2539
2020-12-10,DZ,Algeria,AFRO,598,90014,15,2554
2020-12-11,DZ,Algeria,AFRO,565,90579,10,2564
2020-12-12,DZ,Algeria,AFRO,542,91121,11,2575
2020-12-13,DZ,Algeria,AFRO,517,91638,9,2584
2020-12-14,DZ,Algeria,AFRO,464,92102,12,2596
2020-12-15,DZ,Algeria,AFRO,495,92597,13,2609
2020-12-16,DZ,Algeria,AFRO,468,93065,14,2623
2020-12-17,DZ,Algeria,AFRO,442,93507,8,2631
2020-12-18,DZ,Algeria,AFRO,426,93933,9,2640
2020-12-19,DZ,Algeria,AFRO,438,94371,7,2647
2020-12-20,DZ,Algeria,AFRO,410,94781,12,2659
2020-12-21,DZ,Algeria,AFRO,422,95203,7,2666
2020-12-22,DZ,Algeria,AFRO,456,95659,9,2675
2020-12-23,DZ,Algeria,AFRO,410,96069,12,2687
2020-12-24,DZ,Algeria,AFRO,480,96549,9,2696
2020-12-25,DZ,Algeria,AFRO,458,97007,9,2705
2020-12-26,DZ,Algeria,AFRO,434,97441,11,2716
2020-12-27,DZ,Algeria,AFRO,416,97857,6,2722
2020-12-28,DZ,Algeria,AFRO,392,98249,6,2728
2020-12-29,DZ,Algeria,AFRO,0,98249,0,2728
2020-12-30,DZ,Algeria,AFRO,357,98606,8,2736
2020-12-31,DZ,Algeria,AFRO,705,99311,15,2751
2021-01-01,DZ,Algeria,AFRO,299,99610,5,2756
2021-01-02,DZ,Algeria,AFRO,0,99610,0,2756
2021-01-03,DZ,Algeria,AFRO,549,100159,13,2769
2021-01-04,DZ,Algeria,AFRO,0,100159,0,2769
2021-01-05,DZ,Algeria,AFRO,486,100645,8,2777
2021-01-06,DZ,Algeria,AFRO,0,100645,0,2777
2021-01-07,DZ,Algeria,AFRO,475,101120,9,2786
2021-01-08,DZ,Algeria,AFRO,0,101120,0,2786
2021-01-09,DZ,Algeria,AFRO,537,101657,12,2798
2021-01-10,DZ,Algeria,AFRO,256,101913,5,2803
2021-01-11,DZ,Algeria,AFRO,231,102144,4,2807
2021-01-12,DZ,Algeria,AFRO,225,102369,5,2812
2021-01-13,DZ,Algeria,AFRO,272,102641,4,2816
2021-01-14,DZ,Algeria,AFRO,0,102641,0,2816
2021-01-15,DZ,Algeria,AFRO,219,102860,3,2819
2021-01-16,DZ,Algeria,AFRO,0,102860,0,2819
2021-01-17,DZ,Algeria,AFRO,751,103611,12,2831
2021-01-18,DZ,Algeria,AFRO,222,103833,10,2841
2021-01-19,DZ,Algeria,AFRO,259,104092,4,2845
2021-01-20,DZ,Algeria,AFRO,249,104341,3,2848
2021-01-21,DZ,Algeria,AFRO,265,104606,6,2854
2021-01-22,DZ,Algeria,AFRO,246,104852,0,2854
2021-01-23,DZ,Algeria,AFRO,272,105124,2,2856
2021-01-24,DZ,Algeria,AFRO,245,105369,5,2861
2021-01-25,DZ,Algeria,AFRO,227,105596,2,2863
2021-01-26,DZ,Algeria,AFRO,258,105854,3,2866
2021-01-27,DZ,Algeria,AFRO,243,106097,5,2871
2021-01-28,DZ,Algeria,AFRO,262,106359,6,2877
2021-01-29,DZ,Algeria,AFRO,251,106610,4,2881
2021-01-30,DZ,Algeria,AFRO,277,106887,3,2884
2021-01-31,DZ,Algeria,AFRO,235,107122,4,2888
2021-02-01,DZ,Algeria,AFRO,217,107339,3,2891
2021-02-02,DZ,Algeria,AFRO,239,107578,3,2894
2021-02-03,DZ,Algeria,AFRO,263,107841,4,2898
2021-02-04,DZ,Algeria,AFRO,275,108116,2,2900
2021-02-05,DZ,Algeria,AFRO,265,108381,4,2904
2021-02-06,DZ,Algeria,AFRO,248,108629,5,2909
2021-02-07,DZ,Algeria,AFRO,223,108852,2,2911
2021-02-08,DZ,Algeria,AFRO,236,109088,3,2914
2021-02-09,DZ,Algeria,AFRO,225,109313,4,2918
2021-02-10,DZ,Algeria,AFRO,246,109559,6,2924
2021-02-11,DZ,Algeria,AFRO,223,109782,2,2926
2021-02-12,DZ,Algeria,AFRO,267,110049,4,2930
2021-02-13,DZ,Algeria,AFRO,254,110303,2,2932
2021-02-14,DZ,Algeria,AFRO,210,110513,3,2935
2021-02-15,DZ,Algeria,AFRO,198,110711,4,2939
2021-02-16,DZ,Algeria,AFRO,183,110894,4,2943
2021-02-17,DZ,Algeria,AFRO,175,111069,2,2945
2021-02-18,DZ,Algeria,AFRO,178,111247,2,2947
2021-02-19,DZ,Algeria,AFRO,171,111418,3,2950
2021-02-20,DZ,Algeria,AFRO,182,111600,4,2954
2021-02-21,DZ,Algeria,AFRO,164,111764,4,2958
2021-02-22,DZ,Algeria,AFRO,153,111917,3,2961
2021-02-23,DZ,Algeria,AFRO,177,112094,3,2964
2021-02-24,DZ,Algeria,AFRO,185,112279,3,2967
2021-02-25,DZ,Algeria,AFRO,182,112461,3,2970
2021-02-26,DZ,Algeria,AFRO,161,112622,3,2973
2021-02-27,DZ,Algeria,AFRO,183,112805,4,2977
2021-02-28,DZ,Algeria,AFRO,155,112960,2,2979
2021-03-01,DZ,Algeria,AFRO,132,113092,4,2983
2021-03-02,DZ,Algeria,AFRO,163,113255,4,2987
2021-03-03,DZ,Algeria,AFRO,175,113430,4,2991
2021-03-04,DZ,Algeria,AFRO,163,113593,5,2996
2021-03-05,DZ,Algeria,AFRO,168,113761,6,3002
2021-03-06,DZ,Algeria,AFRO,187,113948,5,3007
2021-03-07,DZ,Algeria,AFRO,156,114104,3,3010
2021-03-08,DZ,Algeria,AFRO,130,114234,3,3013
2021-03-09,DZ,Algeria,AFRO,148,114382,5,3018
2021-03-10,DZ,Algeria,AFRO,161,114543,4,3022
2021-03-11,DZ,Algeria,AFRO,0,114543,0,3022
2021-03-12,DZ,Algeria,AFRO,308,114851,6,3028
2021-03-13,DZ,Algeria,AFRO,157,115008,3,3031
2021-03-14,DZ,Algeria,AFRO,135,115143,3,3034
2021-03-15,DZ,Algeria,AFRO,122,115265,2,3036
2021-03-16,DZ,Algeria,AFRO,145,115410,4,3040
2021-03-17,DZ,Algeria,AFRO,130,115540,5,3045
2021-03-18,DZ,Algeria,AFRO,148,115688,3,3048
2021-03-19,DZ,Algeria,AFRO,154,115842,3,3051
2021-03-20,DZ,Algeria,AFRO,128,115970,2,3053
2021-03-21,DZ,Algeria,AFRO,96,116066,2,3055
2021-03-22,DZ,Algeria,AFRO,91,116157,2,3057
2021-03-23,DZ,Algeria,AFRO,98,116255,4,3061
2021-03-24,DZ,Algeria,AFRO,94,116349,5,3066
2021-03-25,DZ,Algeria,AFRO,89,116438,3,3069
2021-03-26,DZ,Algeria,AFRO,105,116543,2,3071
2021-03-27,DZ,Algeria,AFRO,114,116657,3,3074
2021-03-28,DZ,Algeria,AFRO,93,116750,3,3077
2021-03-29,DZ,Algeria,AFRO,86,116836,3,3080
2021-03-30,DZ,Algeria,AFRO,110,116946,4,3084
2021-03-31,DZ,Algeria,AFRO,115,117061,5,3089
2021-04-01,DZ,Algeria,AFRO,131,117192,4,3093
2021-04-02,DZ,Algeria,AFRO,112,117304,3,3096
2021-04-03,DZ,Algeria,AFRO,125,117429,3,3099
2021-04-04,DZ,Algeria,AFRO,95,117524,3,3102
2021-04-05,DZ,Algeria,AFRO,0,117524,0,3102
2021-04-06,DZ,Algeria,AFRO,215,117739,6,3108
2021-04-07,DZ,Algeria,AFRO,140,117879,4,3112
2021-04-08,DZ,Algeria,AFRO,125,118004,4,3116
2021-04-09,DZ,Algeria,AFRO,112,118116,3,3119
2021-04-10,DZ,Algeria,AFRO,135,118251,4,3123
2021-04-11,DZ,Algeria,AFRO,127,118378,3,3126
2021-04-12,DZ,Algeria,AFRO,138,118516,4,3130
2021-04-13,DZ,Algeria,AFRO,129,118645,4,3134
2021-04-14,DZ,Algeria,AFRO,154,118799,3,3137
2021-04-15,DZ,Algeria,AFRO,176,118975,4,3141
2021-04-16,DZ,Algeria,AFRO,167,119142,3,3144
2021-04-17,DZ,Algeria,AFRO,181,119323,4,3148
2021-04-18,DZ,Algeria,AFRO,163,119486,4,3152
2021-04-19,DZ,Algeria,AFRO,156,119642,3,3155
2021-04-20,DZ,Algeria,AFRO,163,119805,5,3160
2021-04-21,DZ,Algeria,AFRO,187,119992,5,3165
2021-04-22,DZ,Algeria,AFRO,182,120174,7,3172
2021-04-23,DZ,Algeria,AFRO,189,120363,9,3181
2021-04-24,DZ,Algeria,AFRO,199,120562,9,3190
2021-04-25,DZ,Algeria,AFRO,174,120736,8,3198
2021-04-26,DZ,Algeria,AFRO,186,120922,9,3207
2021-04-27,DZ,Algeria,AFRO,190,121112,10,3217
2021-04-28,DZ,Algeria,AFRO,232,121344,8,3225
2021-04-29,DZ,Algeria,AFRO,236,121580,9,3234
2021-04-30,DZ,Algeria,AFRO,286,121866,10,3244
2021-05-01,DZ,Algeria,AFRO,242,122108,9,3253
2021-05-02,DZ,Algeria,AFRO,203,122311,8,3261
2021-05-03,DZ,Algeria,AFRO,211,122522,9,3270
2021-05-04,DZ,Algeria,AFRO,195,122717,10,3280
2021-05-05,DZ,Algeria,AFRO,282,122999,9,3289
2021-05-06,DZ,Algeria,AFRO,273,123272,10,3299
2021-05-07,DZ,Algeria,AFRO,201,123473,8,3307
2021-05-08,DZ,Algeria,AFRO,219,123692,8,3315
2021-05-09,DZ,Algeria,AFRO,208,123900,6,3321
2021-05-10,DZ,Algeria,AFRO,204,124104,7,3328
2021-05-11,DZ,Algeria,AFRO,184,124288,7,3335
2021-05-12,DZ,Algeria,AFRO,195,124483,8,3343
2021-05-13,DZ,Algeria,AFRO,199,124682,7,3350
2021-05-14,DZ,Algeria,AFRO,207,124889,5,3355
2021-05-15,DZ,Algeria,AFRO,170,125059,5,3360
2021-05-16,DZ,Algeria,AFRO,135,125194,6,3366
2021-05-17,DZ,Algeria,AFRO,117,125311,8,3374
2021-05-18,DZ,Algeria,AFRO,174,125485,7,3381
2021-05-19,DZ,Algeria,AFRO,208,125693,7,3388
2021-05-20,DZ,Algeria,AFRO,203,125896,7,3395
2021-05-21,DZ,Algeria,AFRO,260,126156,6,3401
2021-05-22,DZ,Algeria,AFRO,278,126434,4,3405
2021-05-23,DZ,Algeria,AFRO,217,126651,6,3411
2021-05-24,DZ,Algeria,AFRO,209,126860,7,3418
2021-05-25,DZ,Algeria,AFRO,247,127107,8,3426
2021-05-26,DZ,Algeria,AFRO,254,127361,7,3433
2021-05-27,DZ,Algeria,AFRO,285,127646,7,3440
2021-05-28,DZ,Algeria,AFRO,280,127926,8,3448
2021-05-29,DZ,Algeria,AFRO,272,128198,7,3455
2021-05-30,DZ,Algeria,AFRO,258,128456,5,3460
2021-05-31,DZ,Algeria,AFRO,269,128725,5,3465
2021-06-01,DZ,Algeria,AFRO,288,129013,7,3472
2021-06-02,DZ,Algeria,AFRO,305,129318,8,3480
2021-06-03,DZ,Algeria,AFRO,322,129640,10,3490
2021-06-04,DZ,Algeria,AFRO,336,129976,7,3497
2021-06-05,DZ,Algeria,AFRO,385,130361,7,3504
2021-06-06,DZ,Algeria,AFRO,320,130681,6,3510
2021-06-07,DZ,Algeria,AFRO,277,130958,8,3518
2021-06-08,DZ,Algeria,AFRO,325,131283,9,3527
2021-06-09,DZ,Algeria,AFRO,364,131647,10,3537
2021-06-10,DZ,Algeria,AFRO,387,132034,7,3544
2021-06-11,DZ,Algeria,AFRO,321,132355,8,3552
2021-06-12,DZ,Algeria,AFRO,372,132727,8,3560
2021-06-13,DZ,Algeria,AFRO,343,133070,5,3565
2021-06-14,DZ,Algeria,AFRO,318,133388,6,3571
2021-06-15,DZ,Algeria,AFRO,354,133742,8,3579
2021-06-16,DZ,Algeria,AFRO,373,134115,9,3588
2021-06-17,DZ,Algeria,AFRO,343,134458,10,3598
2021-06-18,DZ,Algeria,AFRO,382,134840,7,3605
2021-06-19,DZ,Algeria,AFRO,379,135219,10,3615
2021-06-20,DZ,Algeria,AFRO,367,135586,9,3624
2021-06-21,DZ,Algeria,AFRO,342,135928,7,3631
2021-06-22,DZ,Algeria,AFRO,366,136294,10,3641
2021-06-23,DZ,Algeria,AFRO,385,136679,9,3650
